Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-05-01,05:48,Wednesday,ST GEORGE BD STATION,TUSC,0,0,W,BD,5046
2024-05-01,06:20,Wednesday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5021
2024-05-01,06:21,Wednesday,VICTORIA PARK STATION,MUPAA,0,0,W,BD,5129
2024-05-01,06:35,Wednesday,WELLESLEY STATION,SUDP,0,0,,YU,0
2024-05-01,07:19,Wednesday,SUMMERHILL STATION,MUI,10,13,S,YU,5436
2024-05-01,07:37,Wednesday,BLOOR STATION,SUO,0,0,S,YU,5421
2024-05-01,07:52,Wednesday,BLOOR STATION,SUDP,3,6,N,YU,5556
2024-05-01,08:19,Wednesday,OLD MILL STATION,EUDO,3,5,E,BD,5201
2024-05-01,08:27,Wednesday,KENNEDY BD STATION,PUMST,0,0,,BD,0
2024-05-01,08:44,Wednesday,GREENWOOD STATION,MUDD,0,0,W,BD,5269
2024-05-01,08:55,Wednesday,BLOOR STATION,MUIR,0,0,S,YU,6081
2024-05-01,09:27,Wednesday,COLLEGE STATION,MUIRS,0,0,,YU,0
2024-05-01,09:31,Wednesday,EGLINTON WEST STATION,SUUT,8,11,S,YU,5771
2024-05-01,09:51,Wednesday,BLOOR STATION,SUDP,4,9,N,YU,5611
2024-05-01,10:33,Wednesday,BATHURST STATION,EULT,4,8,W,BD,5320
2024-05-01,11:02,Wednesday,DONLANDS STATION,EUSC,0,0,W,BD,5046
2024-05-01,11:03,Wednesday,SHEPPARD STATION,SUO,0,0,,YU,0
2024-05-01,11:54,Wednesday,KENNEDY BD STATION,MUIR,4,8,W,BD,5061
2024-05-01,12:00,Wednesday,NORTH YORK CTR STATION,SUO,14,20,N,YU,5896
2024-05-01,12:00,Wednesday,GREENWOOD YARD,PUTO,0,0,,BD,0
2024-05-01,12:21,Wednesday,KENNEDY BD STATION,PUMO,0,0,,BD,0
2024-05-01,12:24,Wednesday,COXWELL STATION,MUIR,4,8,W,BD,5011
2024-05-01,12:49,Wednesday,CASTLE FRANK STATION,MUIRS,0,0,,BD,0
2024-05-01,13:13,Wednesday,COLLEGE STATION,MUPAA,4,9,N,YU,6116
2024-05-01,13:16,Wednesday,UNION STATION,SUAP,0,0,,YU,0
2024-05-01,13:32,Wednesday,KEELE STATION,MUSC,0,0,E,BD,5363
2024-05-01,13:34,Wednesday,BLOOR STATION,SUO,3,8,S,YU,5901
2024-05-01,13:53,Wednesday,VICTORIA PARK STATION,SUDP,9,13,E,BD,5146
2024-05-01,14:10,Wednesday,WILSON STATION,TUNIP,0,0,N,YU,5826
2024-05-01,14:16,Wednesday,GLENCAIRN STATION,EUNT,8,13,S,YU,5896
2024-05-01,14:28,Wednesday,KING STATION,MUATC,9,14,S,YU,5776
2024-05-01,14:57,Wednesday,QUEEN STATION,MUATC,3,8,S,YU,5776
2024-05-01,15:02,Wednesday,ST GEORGE BD STATION,MUPAA,4,7,W,BD,5342
2024-05-01,15:05,Wednesday,ROSEDALE STATION,MUPAA,0,0,S,YU,5511
2024-05-01,15:18,Wednesday,WARDEN STATION,MUIS,0,0,,BD,0
2024-05-01,16:03,Wednesday,YORK MILLS STATION,EUAC,11,14,N,BD,5421
2024-05-01,16:06,Wednesday,ISLINGTON STATION,TUO,9,12,W,BD,5294
2024-05-01,16:16,Wednesday,JANE STATION,MUPAA,0,0,W,BD,5166
2024-05-01,16:21,Wednesday,FINCH STATION,SUO,9,12,N,YU,5416
2024-05-01,16:22,Wednesday,BLOOR STATION,SUDP,0,0,N,YU,5786
2024-05-01,16:42,Wednesday,BROADVIEW STATION,SUAP,7,10,E,BD,5166
2024-05-01,18:12,Wednesday,YORK MILLS STATION,SUDP,0,0,N,YU,5671
2024-05-01,18:21,Wednesday,ST GEORGE BD STATION,MUDD,0,0,E,BD,5100
2024-05-01,18:21,Wednesday,ST CLAIR STATION,MUIR,25,28,N,YU,5536
2024-05-01,18:22,Wednesday,CHRISTIE STATION,MUSC,0,0,E,BD,5049
2024-05-01,18:24,Wednesday,BAY STATION,MUDD,3,6,E,BD,5100
2024-05-01,18:37,Wednesday,KIPLING STATION,PUCSS,0,0,W,BD,5261
2024-05-01,18:45,Wednesday,YORKDALE STATION,MUIR,9,14,S,YU,5611
2024-05-01,18:46,Wednesday,KIPLING STATION,MUI,3,6,E,BD,5008
2024-05-01,18:53,Wednesday,WELLESLEY STATION,PUOPO,0,0,S,YU,5676
2024-05-01,19:09,Wednesday,ST GEORGE YUS STATION,PUOPO,5,10,S,YU,6106
2024-05-01,19:18,Wednesday,KENNEDY BD STATION,SUDP,0,0,,BD,0
2024-05-01,19:35,Wednesday,WELLESLEY STATION,PUOPO,0,0,S,YU,5901
2024-05-01,19:44,Wednesday,YONGE BD STATION,SUDP,4,9,W,BD,5093
2024-05-01,20:09,Wednesday,BLOOR STATION,SUO,0,0,N,YU,6041
2024-05-01,20:11,Wednesday,YONGE BD STATION,SUO,0,0,E,BD,5008
2024-05-01,20:19,Wednesday,BLOOR STATION,SUDP,0,0,N,YU,5506
2024-05-01,20:19,Wednesday,YONGE BD STATION,SUO,0,0,E,BD,5100
2024-05-01,20:21,Wednesday,SUMMERHILL STATION,MUD,0,0,N,YU,6041
2024-05-01,20:36,Wednesday,COXWELL STATION,SUO,0,0,,BD,0
2024-05-01,20:49,Wednesday,ST GEORGE YUS STATION,SUAP,0,0,,YU,0
2024-05-01,20:53,Wednesday,ISLINGTON STATION,TUSC,3,9,W,BD,5126
2024-05-01,20:54,Wednesday,FINCH WEST STATION,MUIS,0,0,,YU,0
2024-05-01,21:16,Wednesday,BLOOR STATION,SUO,0,0,,YU,0
2024-05-01,21:29,Wednesday,KEELE STATION,SUO,0,0,,BD,0
2024-05-01,21:48,Wednesday,KEELE STATION,SUO,0,0,W,BD,0
2024-05-01,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024-05-01,22:16,Wednesday,DUFFERIN STATION,MUIRS,0,0,,BD,0
2024-05-01,22:22,Wednesday,BATHURST STATION,MUDD,0,0,E,BD,5004
2024-05-01,22:57,Wednesday,BLOOR STATION,MUIRS,0,0,,YU,0
2024-05-01,23:00,Wednesday,LINE 1 - YONGE/UNIVERS,MUO,0,0,,YU,0
2024-05-01,23:00,Wednesday,EGLINTON TO SHEPPARD-Y,MUO,0,0,,YU,0
2024-05-01,23:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU,0
2024-05-01,23:00,Wednesday,BLOOR STATION,SUDP,5,10,S,YU,5561
2024-05-01,23:14,Wednesday,BATHURST STATION,MUIS,0,0,,BD,0
2024-05-01,00:17,Wednesday,ST GEORGE BD STATION,EUSC,0,0,E,BD,5331
2024-05-01,00:25,Wednesday,FINCH WEST STATION,SUAE,0,0,,YU,0
2024-05-01,01:27,Wednesday,PAPE STATION,MUPAA,0,0,W,BD,5096
2024-05-01,01:32,Wednesday,WOODBINE STATION,SUO,0,0,,BD,0
2024-05-02,02:05,Thursday,FINCH STATION,PUMEL,0,0,,YU,0
2024-05-02,02:07,Thursday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2024-05-02,04:32,Thursday,DAVISVILLE STATION,PUSAC,0,0,S,YU,0
2024-05-02,05:26,Thursday,QUEEN STATION,MUNCA,0,0,,YU,0
2024-05-02,05:43,Thursday,DUNDAS WEST STATION,SUDP,0,0,,BD,0
2024-05-02,05:47,Thursday,KIPLING STATION,SUG,7,14,E,BD,5339
2024-05-02,06:10,Thursday,BATHURST STATION,MUIS,0,0,,BD,0
2024-05-02,06:52,Thursday,EGLINTON WEST STATION,MUIS,0,0,,YU,0
2024-05-02,07:01,Thursday,DUNDAS STATION,MUIRS,0,0,,YU,0
2024-05-02,07:24,Thursday,EGLINTON WEST STATION,SUDP,0,0,N,YU,5461
2024-05-02,07:31,Thursday,LANSDOWNE STATION,SUDP,3,5,E,BD,5141
2024-05-02,07:57,Thursday,ST CLAIR WEST STATION,MUSAN,3,6,N,YU,5636
2024-05-02,07:59,Thursday,VAUGHAN MC STATION,SUDP,3,6,S,YU,5466
2024-05-02,08:08,Thursday,EGLINTON WEST STATION,SUO,0,0,N,YU,5456
2024-05-02,08:11,Thursday,MAIN STREET STATION,SUDP,0,0,,BD,0
2024-05-02,08:13,Thursday,FINCH STATION,EUATC,3,6,S,YU,6041
2024-05-02,08:13,Thursday,KENNEDY BD STATION,SUO,0,0,,BD,0
2024-05-02,08:25,Thursday,OLD MILL STATION,MUSC,0,0,E,BD,5110
2024-05-02,08:31,Thursday,ROSEDALE STATION,MUPAA,0,0,N,YU,5597
2024-05-02,08:34,Thursday,DUNDAS STATION,SUO,0,0,N,YU,5846
2024-05-02,08:42,Thursday,FINCH WEST STATION,PUMEL,0,0,,YU,0
2024-05-02,08:48,Thursday,FINCH WEST STATION,PUMEL,0,0,,YU,0
2024-05-02,08:48,Thursday,DUNDAS STATION,EUCD,7,10,S,YU,6046
2024-05-02,09:07,Thursday,FINCH STATION,MUATC,3,6,S,YU,5411
2024-05-02,09:11,Thursday,YONGE BD STATION,MUIS,0,0,,BD,0
2024-05-02,09:24,Thursday,ST GEORGE YUS STATION,MUD,3,6,S,YU,5786
2024-05-02,09:45,Thursday,PAPE STATION,MUIRS,0,0,E,BD,0
2024-05-02,10:15,Thursday,WILSON STATION,MUO,3,6,S,YU,5766
2024-05-02,10:59,Thursday,FINCH STATION,TUO,3,8,S,YU,5741
2024-05-02,11:02,Thursday,EGLINTON WEST STATION,PUMEL,0,0,,YU,0
2024-05-02,11:14,Thursday,KENNEDY STATION,MUO,0,0,,BD,0
2024-05-02,11:42,Thursday,MAIN STREET STATION,SUUT,17,21,W,BD,5272
2024-05-02,12:00,Thursday,MAIN STREET STATION,MUPAA,0,0,E,BD,5056
2024-05-02,12:09,Thursday,BLOOR STATION,SUDP,0,0,N,YU,0
2024-05-02,12:43,Thursday,DUNDAS STATION,MUIS,0,0,N,YU,0
2024-05-02,12:44,Thursday,DUNDAS STATION,MUIS,0,0,N,YU,0
2024-05-02,12:48,Thursday,QUEEN STATION,SUDP,0,0,S,YU,5466
2024-05-02,13:10,Thursday,ISLINGTON STATION,MUPAA,0,0,E,BD,5125
2024-05-02,13:26,Thursday,CHESTER STATION,MUIR,12,16,E,BD,5081
2024-05-02,13:36,Thursday,ST GEORGE BD STATION,MUPAA,0,0,E,BD,5233
2024-05-02,13:44,Thursday,DUNDAS STATION,MUIRS,0,0,N,YU,0
2024-05-02,13:48,Thursday,WELLESLEY STATION,SUDP,0,0,,YU,8546
2024-05-02,14:22,Thursday,COLLEGE STATION,MUIRS,0,0,,YU,0
2024-05-02,14:51,Thursday,SPADINA BD STATION,TUS,10,14,E,BD,5245
2024-05-02,15:52,Thursday,SHEPPARD WEST STATION,SUROB,0,0,,YU,0
2024-05-02,16:42,Thursday,COLLEGE STATION,PUMEL,0,0,,YU,0
2024-05-02,16:47,Thursday,SPADINA YUS STATION,SUO,0,0,,YU,0
2024-05-02,17:21,Thursday,PAPE STATION,MUIS,0,0,,BD,0
2024-05-02,17:24,Thursday,DUFFERIN STATION,SUG,0,0,W,BD,5126
2024-05-02,17:28,Thursday,SUMMERHILL STATION,MUPAA,3,6,N,YU,5736
2024-05-02,17:47,Thursday,EGLINTON STATION,MUI,32,35,N,YU,5431
2024-05-02,18:07,Thursday,BAY STATION,EUSC,0,0,W,BD,5087
2024-05-02,18:11,Thursday,RUNNYMEDE STATION,SUG,0,0,,BD,0
2024-05-02,18:18,Thursday,DUFFERIN STATION,EUSC,0,0,W,BD,5087
2024-05-02,18:24,Thursday,CHESTER STATION,MUNCA,0,0,,BD,0
2024-05-02,18:47,Thursday,YORKDALE STATION,MUIE,0,0,,YU,0
2024-05-02,18:54,Thursday,WELLESLEY STATION,PUMO,0,0,,YU,0
2024-05-02,18:56,Thursday,OSSINGTON STATION,SUDP,15,18,E,BD,5005
2024-05-02,19:06,Thursday,PIONEER VILLAGE STATIO,MUO,5,8,N,YU,6081
2024-05-02,19:07,Thursday,FINCH STATION,MUPAA,0,0,N,YU,5566
2024-05-02,19:44,Thursday,HIGH PARK STATION,SUO,0,0,E,BD,5261
2024-05-02,20:11,Thursday,COLLEGE STATION,PUOPO,0,0,N,YU,5986
2024-05-02,20:28,Thursday,ROSEDALE STATION,PUOPO,11,16,S,YU,5946
2024-05-02,20:44,Thursday,NORTH YORK CTR STATION,SUG,0,0,N,YU,5706
2024-05-02,20:44,Thursday,ROSEDALE STATION,PUOPO,0,0,N,YU,5431
2024-05-02,20:49,Thursday,FINCH STATION,SUG,0,0,S,YU,5701
2024-05-02,21:23,Thursday,RUNNYMEDE STATION,MUIRS,0,0,W,BD,5324
2024-05-02,21:32,Thursday,ISLINGTON STATION,PUTDN,3,8,W,BD,5324
2024-05-02,21:32,Thursday,SHERBOURNE STATION,MUIRS,0,0,E,BD,0
2024-05-02,21:35,Thursday,ROSEDALE STATION,PUOPO,5,10,N,YU,5386
2024-05-02,21:37,Thursday,GREENWOOD COMPLEX,PUMO,0,0,,BD,0
2024-05-02,21:41,Thursday,ST GEORGE BD STATION,EUSC,0,0,W,BD,5208
2024-05-02,21:48,Thursday,CHRISTIE STATION,EUSC,0,0,W,BD,5087
2024-05-02,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024-05-02,22:11,Thursday,KIPLING STATION,SUO,29,34,W,BD,5087
2024-05-02,22:14,Thursday,RUNNYMEDE STATION,SUG,0,0,,BD,0
2024-05-02,22:17,Thursday,DONLANDS STATION,MUIRS,0,0,,BD,0
2024-05-02,22:53,Thursday,COXWELL STATION,SUDP,3,8,W,BD,5141
2024-05-02,23:00,Thursday,SHEPPARD TO EGLINTON S,MUO,0,0,,YU,0
2024-05-02,23:00,Thursday,SHEPPARD WEST TO FINCH,MUO,0,0,,YU,0
2024-05-02,23:16,Thursday,EGLINTON WEST STATION,MUPAA,4,9,N,YU,5396
2024-05-02,23:26,Thursday,UNION STATION,MUIR,6,14,N,YU,5811
2024-05-02,23:44,Thursday,QUEEN STATION,SUO,0,0,N,YU,0
2024-05-02,00:12,Thursday,DUNDAS STATION,SUUT,0,0,S,YU,5446
2024-05-02,00:22,Thursday,BAY STATION,SUDP,4,9,E,BD,5291
2024-05-02,00:27,Thursday,BAY STATION,SUDP,0,0,W,BD,5052
2024-05-02,00:39,Thursday,DOWNSVIEW PARK STATION,SUG,0,0,,YU,0
2024-05-02,00:43,Thursday,ST GEORGE YUS STATION,MUO,0,0,S,YU,0
2024-05-02,00:49,Thursday,WELLESLEY STATION,MUPAA,5,13,S,YU,5396
2024-05-02,00:51,Thursday,FINCH STATION,MUIRS,0,0,,YU,0
2024-05-02,01:42,Thursday,VICTORIA PARK STATION,EUDO,17,23,W,BD,5150
2024-05-02,01:50,Thursday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2024-05-02,09:37,Thursday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6171
2024-05-02,11:06,Thursday,SHEPPARD-YONGE STATION,SUUT,0,0,E,SHP,6161
2024-05-03,02:44,Friday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2024-05-03,04:02,Friday,SPADINA YUS STATION,MUIS,0,0,,YU,0
2024-05-03,05:25,Friday,DUNDAS STATION,MUNCA,0,0,,YU,0
2024-05-03,05:42,Friday,ISLINGTON STATION,MUSC,0,0,E,BD,5261
2024-05-03,05:58,Friday,EGLINTON STATION,MUATC,5,10,N,YU,6026
2024-05-03,06:07,Friday,UNION STATION,MUI,19,23,N,YU,5946
2024-05-03,06:27,Friday,ST GEORGE YUS STATION,SUDP,6,9,S,YU,5086
2024-05-03,06:42,Friday,KIPLING STATION,SUDP,3,6,E,BD,5336
2024-05-03,06:42,Friday,DUNDAS STATION,SUDP,0,0,N,YU,0
2024-05-03,06:43,Friday,QUEEN'S PARK STATION,SUDP,0,0,,YU,0
2024-05-03,06:51,Friday,NORTH YORK CTR STATION,MUPAA,0,0,N,YU,5616
2024-05-03,07:04,Friday,BAY STATION,SUDP,3,6,E,BD,5336
2024-05-03,07:54,Friday,RUNNYMEDE STATION,MUNCA,0,0,,BD,0
2024-05-03,08:00,Friday,SPADINA YUS STATION,SUDP,0,0,,YU,0
2024-05-03,08:43,Friday,DUFFERIN STATION,MUPLC,0,0,W,BD,5170
2024-05-03,08:54,Friday,VAUGHAN MC STATION,SUUT,28,31,N,YU,5996
2024-05-03,08:57,Friday,BAY STATION,PUSO,5,8,E,BD,5350
2024-05-03,08:57,Friday,KIPLING STATION,SUDP,0,0,,BD,0
2024-05-03,09:04,Friday,SPADINA BD STATION,MUIR,11,15,E,BD,5371
2024-05-03,09:08,Friday,YORK MILLS STATION,SUDP,5,8,N,YU,5781
2024-05-03,09:10,Friday,KENNEDY BD STATION,SUO,0,0,,BD,0
2024-05-03,09:17,Friday,WILSON STATION,MUTO,3,7,S,YU,5586
2024-05-03,09:18,Friday,HIGH PARK STATION,MUO,0,0,E,BD,5176
2024-05-03,09:25,Friday,MUSEUM STATION,PUOPO,0,0,S,YU,6011
2024-05-03,10:01,Friday,BAY STATION,PUSO,0,0,E,BD,5248
2024-05-03,10:02,Friday,CHRISTIE STATION,MUNCA,0,0,,BD,0
2024-05-03,10:10,Friday,YONGE BD STATION,MUIR,0,0,W,BD,5269
2024-05-03,10:22,Friday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5043
2024-05-03,10:37,Friday,DOWNSVIEW PARK STATION,PUMST,0,0,,YU,0
2024-05-03,10:58,Friday,WILSON STATION,PUSCR,4,9,S,YU,5966
2024-05-03,11:19,Friday,PAPE STATION,MUIRS,0,0,,BD,0
2024-05-03,11:24,Friday,VAUGHAN MC STATION,PUOPO,0,0,E,YU,5696
2024-05-03,11:26,Friday,HIGHWAY 407 STATION,PUOPO,5,10,S,YU,5696
2024-05-03,11:28,Friday,QUEEN STATION,MUIS,0,0,N,YU,0
2024-05-03,12:02,Friday,ST GEORGE YUS STATION,SUDP,0,0,,YU,0
2024-05-03,12:04,Friday,COLLEGE STATION,MUIS,0,0,,YU,0
2024-05-03,12:14,Friday,CHRISTIE STATION,TUSC,0,0,E,BD,5301
2024-05-03,12:28,Friday,ST CLAIR STATION,SUDP,4,9,N,YU,5616
2024-05-03,12:33,Friday,YORK MILLS STATION,SUUT,0,0,S,YU,5786
2024-05-03,12:39,Friday,ROSEDALE STATION,MUSAN,7,12,N,YU,5751
2024-05-03,12:48,Friday,DAVISVILLE STATION,SUO,0,0,,YU,0
2024-05-03,13:12,Friday,MAIN STREET STATION,PUMEL,0,0,,BD,0
2024-05-03,14:12,Friday,COLLEGE STATION,MUIRS,0,0,,YU,0
2024-05-03,14:21,Friday,LAWRENCE WEST STATION,MUATC,3,8,S,YU,5781
2024-05-03,14:24,Friday,DUNDAS STATION,SUDP,0,0,N,YU,5746
2024-05-03,14:50,Friday,SHEPPARD WEST STATION,MUI,13,18,S,YU,5751
2024-05-03,14:55,Friday,GREENWOOD STATION,SUO,0,0,W,BD,5141
2024-05-03,14:58,Friday,WISLON STATION,TUNOA,3,6,S,YU,0
2024-05-03,15:04,Friday,KEELE STATION,MUSC,0,0,W,BD,5019
2024-05-03,15:16,Friday,CHESTER STATION,SUDP,6,9,E,BD,5261
2024-05-03,15:20,Friday,SPADINA BD STATION,MUSC,0,0,E,BD,5262
2024-05-03,15:26,Friday,COXWELL STATION,SUDP,0,0,,BD,0
2024-05-03,15:43,Friday,WARDEN STATION,MUIRS,0,0,,BD,0
2024-05-03,15:54,Friday,SHEPPARD STATION,PUMEL,0,0,,YU,0
2024-05-03,15:56,Friday,OLD MILL STATION,SUAP,15,18,E,BD,5047
2024-05-03,16:10,Friday,QUEEN STATION,SUO,0,0,,YU,0
2024-05-03,16:26,Friday,HIGH PARK STATION,PUMEL,0,0,,BD,0
2024-05-03,16:27,Friday,EGLINTON STATION,MUDD,11,16,N,YU,5651
2024-05-03,16:54,Friday,KEELE STATION,MUIR,7,10,W,BD,5019
2024-05-03,16:55,Friday,EGLINTON STATION,MUPAA,5,8,S,YU,5801
2024-05-03,16:55,Friday,YORK MILLS STATION,MUPAA,5,8,S,YU,5756
2024-05-03,17:40,Friday,COLLEGE STATION,SUDP,11,14,S,YU,6091
2024-05-03,17:42,Friday,SPADINA YUS STATION,MUIS,0,0,,YU,0
2024-05-03,17:53,Friday,ST GEORGE YUS STATION,MUATC,8,13,N,YU,5546
2024-05-03,18:01,Friday,ST CLAIR WEST STATION,TUCC,0,0,S,YU,5771
2024-05-03,18:37,Friday,BLOOR STATION,MUIRS,0,0,,YU,0
2024-05-03,18:46,Friday,DONLANDS STATION,SUO,0,0,E,BD,5117
2024-05-03,19:00,Friday,KEELE STATION,PUMEL,0,0,,BD,0
2024-05-03,19:02,Friday,JANE STATION,MUIS,0,0,,BD,0
2024-05-03,19:10,Friday,VAUGHAN MC STATION,MUSAN,3,6,S,YU,5766
2024-05-03,19:21,Friday,EGLINTON STATION,SUO,7,10,S,YU,6016
2024-05-03,19:31,Friday,CHRISTIE STATION,EUSC,0,0,W,BD,5331
2024-05-03,19:35,Friday,KEELE STATION,SUAE,0,0,W,BD,0
2024-05-03,19:52,Friday,YORKDALE STATION,SUUT,0,0,S,YU,5491
2024-05-03,19:56,Friday,CHESTER STATION,MUI,13,18,E,BD,5296
2024-05-03,19:59,Friday,ST CLAIR WEST STATION,SUDP,0,0,S,YU,5491
2024-05-03,20:05,Friday,GLENCAIRN STATION,MUIRS,0,0,N,YU,5486
2024-05-03,20:16,Friday,EGLINTON STATION,SUPOL,0,0,,YU,0
2024-05-03,21:16,Friday,PIONEER VILLAGE STATIO,SUDP,0,0,,YU,0
2024-05-03,21:20,Friday,DONLANDS STATION,MUIS,0,0,,BD,0
2024-05-03,21:31,Friday,WARDEN STATION,MUIS,0,0,W,BD,5051
2024-05-03,21:40,Friday,WARDEN STATION,MUIRS,0,0,,BD,0
2024-05-03,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024-05-03,22:22,Friday,UNION STATION,PUMST,0,0,,YU,0
2024-05-03,22:45,Friday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2024-05-03,23:04,Friday,BLOOR STATION,SUO,4,8,N,YU,5441
2024-05-03,23:45,Friday,KEELE STATION,SUO,22,27,W,BD,5126
2024-05-03,00:29,Friday,JANE STATION,MUIS,0,0,,BD,0
2024-05-03,00:42,Friday,COLLEGE STATION,SUROB,0,0,,YU,0
2024-05-03,01:03,Friday,SHERBOURNE STATION,MUIRS,0,0,,BD,0
2024-05-03,01:24,Friday,FINCH STATION,EUNT,5,0,S,YU,5756
2024-05-03,01:35,Friday,SHEPPARD STATION,SUO,5,10,N,YU,5581
2024-05-03,02:35,Friday,DON MILLS STATION,MUIRS,0,0,,SHP,0
2024-05-03,05:25,Friday,SHEPPARD-YONGE STATION,TUSUP,0,0,E,SHP,6171
2024-05-03,14:29,Friday,DON MILLS STATION,TUSC,0,0,W,SHP,6161
2024-05-03,14:35,Friday,SHEPPARD-YONGE STATION,MUTD,0,0,W,SHP,6186
2024-05-04,05:00,Saturday,LINE 1 - YONGE/UNIVERS,MUO,0,0,,YU,0
2024-05-04,05:30,Saturday,FINCH STATION,MUIRS,0,0,,YU,0
2024-05-04,05:51,Saturday,FINCH STATION,EUSC,0,0,S,YU,5466
2024-05-04,06:05,Saturday,UNION STATION,MUO,6,0,N,YU,6111
2024-05-04,06:21,Saturday,OSGOODE STATION,PUOPO,20,26,N,YU,5446
2024-05-04,06:23,Saturday,OSGOODE STATION,PUOPO,22,28,S,YU,6071
2024-05-04,06:37,Saturday,FINCH STATION,SUDP,0,0,,YU,0
2024-05-04,08:26,Saturday,WILSON STATION,MUTO,5,10,S,YU,5636
2024-05-04,08:29,Saturday,VICTORIA PARK STATION,MUD,3,8,W,BD,5126
2024-05-04,08:33,Saturday,FINCH STATION,MUIRS,0,0,,YU,0
2024-05-04,08:50,Saturday,ST GEORGE YUS STATION,PUOPO,0,0,S,YU,6026
2024-05-04,08:53,Saturday,WARDEN STATION,PUSNT,8,13,E,BD,5262
2024-05-04,09:21,Saturday,ROYAL YORK STATION,SUDP,0,0,E,BD,5251
2024-05-04,09:43,Saturday,EGLINTON STATION,MUO,4,8,N,YU,0
2024-05-04,10:04,Saturday,GREENWOOD STATION,SUEAS,4,8,W,BD,5311
2024-05-04,10:09,Saturday,EGLINTON STATION,MUO,4,8,N,YU,0
2024-05-04,10:51,Saturday,BLOOR STATION,SUO,0,0,N,YU,5425
2024-05-04,10:53,Saturday,YONGE BD STATION,SUO,0,0,E,BD,5245
2024-05-04,11:01,Saturday,COLLEGE STATION,SUAP,0,0,,YU,0
2024-05-04,11:32,Saturday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2024-05-04,11:32,Saturday,EGLINTON STATION,MUPAA,0,0,N,YU,5466
2024-05-04,11:32,Saturday,VAUGHAN MC STATION,SUDP,7,14,S,YU,5691
2024-05-04,11:48,Saturday,WILSON STATION,MUO,11,15,S,YU,5426
2024-05-04,12:35,Saturday,ST CLAIR WEST STATION,SUAE,0,0,N,YU,6031
2024-05-04,12:43,Saturday,DUPONT STATION,SUDP,0,0,S,YU,5426
2024-05-04,13:06,Saturday,KIPLING STATION,MUTO,0,0,W,BD,5076
2024-05-04,14:03,Saturday,NORTH YORK CTR STATION,PUOPO,6,11,N,YU,5466
2024-05-04,14:06,Saturday,DAVISVILLE STATION,MUIRS,0,0,N,YU,0
2024-05-04,14:22,Saturday,PAPE STATION,MUIR,10,14,W,BD,5225
2024-05-04,14:28,Saturday,BAY STATION,SUO,0,0,E,BD,5244
2024-05-04,14:33,Saturday,EGLINTON STATION,TUOS,5,10,S,YU,6021
2024-05-04,14:34,Saturday,WILSON STATION,TUO,3,9,N,YU,5436
2024-05-04,14:40,Saturday,ST PATRICK STATION,MUPAA,5,10,N,YU,5791
2024-05-04,15:22,Saturday,KIPLING STATION,TUO,4,8,E,BD,5234
2024-05-04,15:25,Saturday,HIGHWAY 407 STATION,SUUT,14,20,N,YU,5501
2024-05-04,15:26,Saturday,ST PATRICK STATION,SUUT,0,0,N,YU,5801
2024-05-04,15:37,Saturday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2024-05-04,15:58,Saturday,CHRISTIE STATION,TUSC,0,0,W,BD,5020
2024-05-04,16:07,Saturday,MULTIPLE STATIONS,MUNCA,0,0,,YU,0
2024-05-04,16:10,Saturday,WILSON STATION,PUSRA,6,12,N,YU,5691
2024-05-04,16:38,Saturday,ST GEORGE BD STATION,MUI,12,16,E,BD,5010
2024-05-04,16:41,Saturday,KEELE STATION,MUSC,0,0,W,BD,5133
2024-05-04,16:47,Saturday,BATHURST STATION,EUDO,3,7,E,BD,5073
2024-05-04,17:02,Saturday,ROSEDALE STATION,MUPAA,3,9,N,YU,6101
2024-05-04,17:05,Saturday,ST CLAIR STATION,MUNCA,0,0,,YU,0
2024-05-04,17:10,Saturday,DAVISVILLE STATION,TUS,3,9,S,YU,6021
2024-05-04,17:11,Saturday,COXWELL STATION,MUIRS,0,0,,BD,0
2024-05-04,17:20,Saturday,BLOOR STATION,SUDP,10,16,S,YU,5451
2024-05-04,17:31,Saturday,WARDEN STATION,MUO,8,12,W,BD,5020
2024-05-04,17:43,Saturday,EGLINTON STATION,MUIRS,0,0,,YU,0
2024-05-04,17:50,Saturday,WARDEN STATION,MUPLB,18,22,W,BD,5255
2024-05-04,17:52,Saturday,MUSEUM STATION,EUBO,0,0,S,YU,6036
2024-05-04,18:06,Saturday,MAIN STREET STATION,MUNCA,0,0,,BD,0
2024-05-04,18:13,Saturday,DONLANDS STATION,MUIRS,0,0,,BD,0
